,eo_code,model_hour,calendar_fond_status,downtime_status
2091,100000062390,2023-03-29 03:00:00,1,0
2092,100000062390,2023-03-29 04:00:00,1,0
2093,100000062390,2023-03-29 05:00:00,1,0
2094,100000062390,2023-03-29 06:00:00,1,0
2095,100000062390,2023-03-29 07:00:00,1,0
2096,100000062390,2023-03-29 08:00:00,1,0
2097,100000062390,2023-03-29 09:00:00,1,0
2098,100000062390,2023-03-29 10:00:00,1,0
2099,100000062390,2023-03-29 11:00:00,1,0
2100,100000062390,2023-03-29 12:00:00,1,0
2101,100000062390,2023-03-29 13:00:00,1,0
2102,100000062390,2023-03-29 14:00:00,1,0
2103,100000062390,2023-03-29 15:00:00,1,0
2104,100000062390,2023-03-29 16:00:00,1,0
2105,100000062390,2023-03-29 17:00:00,1,0
2106,100000062390,2023-03-29 18:00:00,1,0
2107,100000062390,2023-03-29 19:00:00,1,0
2108,100000062390,2023-03-29 20:00:00,1,0
2109,100000062390,2023-03-29 21:00:00,1,0
2110,100000062390,2023-03-29 22:00:00,1,0
2111,100000062390,2023-03-29 23:00:00,1,0
2112,100000062390,2023-03-30 00:00:00,1,0
2113,100000062390,2023-03-30 01:00:00,1,0
2114,100000062390,2023-03-30 02:00:00,1,0
2115,100000062390,2023-03-30 03:00:00,1,0
2116,100000062390,2023-03-30 04:00:00,1,0
2117,100000062390,2023-03-30 05:00:00,1,0
2118,100000062390,2023-03-30 06:00:00,1,0
2119,100000062390,2023-03-30 07:00:00,1,0
2120,100000062390,2023-03-30 08:00:00,1,0
2121,100000062390,2023-03-30 09:00:00,1,0
2122,100000062390,2023-03-30 10:00:00,1,0
2123,100000062390,2023-03-30 11:00:00,1,0
2124,100000062390,2023-03-30 12:00:00,1,0
2125,100000062390,2023-03-30 13:00:00,1,0
2126,100000062390,2023-03-30 14:00:00,1,0
2127,100000062390,2023-03-30 15:00:00,1,0
2128,100000062390,2023-03-30 16:00:00,1,0
2129,100000062390,2023-03-30 17:00:00,1,0
2130,100000062390,2023-03-30 18:00:00,1,0
2131,100000062390,2023-03-30 19:00:00,1,0
2132,100000062390,2023-03-30 20:00:00,1,0
2133,100000062390,2023-03-30 21:00:00,1,0
2134,100000062390,2023-03-30 22:00:00,1,0
2135,100000062390,2023-03-30 23:00:00,1,0
2136,100000062390,2023-03-31 00:00:00,1,0
2137,100000062390,2023-03-31 01:00:00,1,0
2138,100000062390,2023-03-31 02:00:00,1,0
2139,100000062390,2023-03-31 03:00:00,1,0
2140,100000062390,2023-03-31 04:00:00,1,0
2141,100000062390,2023-03-31 05:00:00,1,0
2142,100000062390,2023-03-31 06:00:00,1,0
2143,100000062390,2023-03-31 07:00:00,1,0
2144,100000062390,2023-03-31 08:00:00,1,0
2145,100000062390,2023-03-31 09:00:00,1,0
2146,100000062390,2023-03-31 10:00:00,1,0
2147,100000062390,2023-03-31 11:00:00,1,0
2148,100000062390,2023-03-31 12:00:00,1,0
2149,100000062390,2023-03-31 13:00:00,1,0
2150,100000062390,2023-03-31 14:00:00,1,0
2151,100000062390,2023-03-31 15:00:00,1,0
2152,100000062390,2023-03-31 16:00:00,1,0
2153,100000062390,2023-03-31 17:00:00,1,0
2154,100000062390,2023-03-31 18:00:00,1,0
2155,100000062390,2023-03-31 19:00:00,1,0
2156,100000062390,2023-03-31 20:00:00,1,0
2157,100000062390,2023-03-31 21:00:00,1,0
2158,100000062390,2023-03-31 22:00:00,1,0
2159,100000062390,2023-03-31 23:00:00,1,0
2160,100000062390,2023-04-01 00:00:00,1,0
2161,100000062390,2023-04-01 01:00:00,1,0
2162,100000062390,2023-04-01 02:00:00,1,0
2163,100000062390,2023-04-01 03:00:00,1,0
2164,100000062390,2023-04-01 04:00:00,1,0
2165,100000062390,2023-04-01 05:00:00,1,0
2166,100000062390,2023-04-01 06:00:00,1,0
2167,100000062390,2023-04-01 07:00:00,1,0
2168,100000062390,2023-04-01 08:00:00,1,0
2169,100000062390,2023-04-01 09:00:00,1,0
2170,100000062390,2023-04-01 10:00:00,1,0
2171,100000062390,2023-04-01 11:00:00,1,0
2172,100000062390,2023-04-01 12:00:00,1,0
2173,100000062390,2023-04-01 13:00:00,1,0
2174,100000062390,2023-04-01 14:00:00,1,0
2175,100000062390,2023-04-01 15:00:00,1,0
2176,100000062390,2023-04-01 16:00:00,1,0
2177,100000062390,2023-04-01 17:00:00,1,0
2178,100000062390,2023-04-01 18:00:00,1,0
2179,100000062390,2023-04-01 19:00:00,1,0
2180,100000062390,2023-04-01 20:00:00,1,0
2181,100000062390,2023-04-01 21:00:00,1,0
2182,100000062390,2023-04-01 22:00:00,1,0
2183,100000062390,2023-04-01 23:00:00,1,0
2184,100000062390,2023-04-02 00:00:00,1,0
2185,100000062390,2023-04-02 01:00:00,1,0
2186,100000062390,2023-04-02 02:00:00,1,0
2187,100000062390,2023-04-02 03:00:00,1,0
2188,100000062390,2023-04-02 04:00:00,1,0
2189,100000062390,2023-04-02 05:00:00,1,0
2190,100000062390,2023-04-02 06:00:00,1,0
2191,100000062390,2023-04-02 07:00:00,1,0
2192,100000062390,2023-04-02 08:00:00,1,0
2193,100000062390,2023-04-02 09:00:00,1,0
2194,100000062390,2023-04-02 10:00:00,1,0
2195,100000062390,2023-04-02 11:00:00,1,0
2196,100000062390,2023-04-02 12:00:00,1,0
2197,100000062390,2023-04-02 13:00:00,1,0
2198,100000062390,2023-04-02 14:00:00,1,0
2199,100000062390,2023-04-02 15:00:00,1,0
2200,100000062390,2023-04-02 16:00:00,1,0
2201,100000062390,2023-04-02 17:00:00,1,0
2202,100000062390,2023-04-02 18:00:00,1,0
2203,100000062390,2023-04-02 19:00:00,1,0
2204,100000062390,2023-04-02 20:00:00,1,0
2205,100000062390,2023-04-02 21:00:00,1,0
2206,100000062390,2023-04-02 22:00:00,1,0
2207,100000062390,2023-04-02 23:00:00,1,0
2208,100000062390,2023-04-03 00:00:00,1,0
2209,100000062390,2023-04-03 01:00:00,1,0
2210,100000062390,2023-04-03 02:00:00,1,0
2211,100000062390,2023-04-03 03:00:00,1,0
2212,100000062390,2023-04-03 04:00:00,1,0
2213,100000062390,2023-04-03 05:00:00,1,0
2214,100000062390,2023-04-03 06:00:00,1,0
2215,100000062390,2023-04-03 07:00:00,1,0
2216,100000062390,2023-04-03 08:00:00,1,0
2217,100000062390,2023-04-03 09:00:00,1,0
2218,100000062390,2023-04-03 10:00:00,1,0
2219,100000062390,2023-04-03 11:00:00,1,0
2220,100000062390,2023-04-03 12:00:00,1,0
2221,100000062390,2023-04-03 13:00:00,1,0
2222,100000062390,2023-04-03 14:00:00,1,0
2223,100000062390,2023-04-03 15:00:00,1,0
2224,100000062390,2023-04-03 16:00:00,1,0
2225,100000062390,2023-04-03 17:00:00,1,0
2226,100000062390,2023-04-03 18:00:00,1,0
2227,100000062390,2023-04-03 19:00:00,1,0
2228,100000062390,2023-04-03 20:00:00,1,0
2229,100000062390,2023-04-03 21:00:00,1,0
2230,100000062390,2023-04-03 22:00:00,1,0
2231,100000062390,2023-04-03 23:00:00,1,0
2232,100000062390,2023-04-04 00:00:00,1,0
2233,100000062390,2023-04-04 01:00:00,1,0
2234,100000062390,2023-04-04 02:00:00,1,0
2235,100000062390,2023-04-04 03:00:00,1,0
2236,100000062390,2023-04-04 04:00:00,1,0
2237,100000062390,2023-04-04 05:00:00,1,0
2238,100000062390,2023-04-04 06:00:00,1,0
2239,100000062390,2023-04-04 07:00:00,1,0
2240,100000062390,2023-04-04 08:00:00,1,0
2241,100000062390,2023-04-04 09:00:00,1,0
2242,100000062390,2023-04-04 10:00:00,1,0
2243,100000062390,2023-04-04 11:00:00,1,0
2244,100000062390,2023-04-04 12:00:00,1,0
2245,100000062390,2023-04-04 13:00:00,1,0
2246,100000062390,2023-04-04 14:00:00,1,0
2247,100000062390,2023-04-04 15:00:00,1,0
2248,100000062390,2023-04-04 16:00:00,1,0
2249,100000062390,2023-04-04 17:00:00,1,0
2250,100000062390,2023-04-04 18:00:00,1,0
2251,100000062390,2023-04-04 19:00:00,1,0
2252,100000062390,2023-04-04 20:00:00,1,0
2253,100000062390,2023-04-04 21:00:00,1,0
2254,100000062390,2023-04-04 22:00:00,1,0
2255,100000062390,2023-04-04 23:00:00,1,0
2256,100000062390,2023-04-05 00:00:00,1,0
2257,100000062390,2023-04-05 01:00:00,1,0
2258,100000062390,2023-04-05 02:00:00,1,0
2259,100000062390,2023-04-05 03:00:00,1,0
2260,100000062390,2023-04-05 04:00:00,1,0
2261,100000062390,2023-04-05 05:00:00,1,0
2262,100000062390,2023-04-05 06:00:00,1,0
2263,100000062390,2023-04-05 07:00:00,1,0
2264,100000062390,2023-04-05 08:00:00,1,0
2265,100000062390,2023-04-05 09:00:00,1,0
2266,100000062390,2023-04-05 10:00:00,1,0
2267,100000062390,2023-04-05 11:00:00,1,0
2268,100000062390,2023-04-05 12:00:00,1,0
2269,100000062390,2023-04-05 13:00:00,1,0
2270,100000062390,2023-04-05 14:00:00,1,0
2271,100000062390,2023-04-05 15:00:00,1,0
2272,100000062390,2023-04-05 16:00:00,1,0
2273,100000062390,2023-04-05 17:00:00,1,0
2274,100000062390,2023-04-05 18:00:00,1,0
2275,100000062390,2023-04-05 19:00:00,1,0
2276,100000062390,2023-04-05 20:00:00,1,0
2277,100000062390,2023-04-05 21:00:00,1,0
2278,100000062390,2023-04-05 22:00:00,1,0
2279,100000062390,2023-04-05 23:00:00,1,0
2280,100000062390,2023-04-06 00:00:00,1,0
2281,100000062390,2023-04-06 01:00:00,1,0
2282,100000062390,2023-04-06 02:00:00,1,0
2283,100000062390,2023-04-06 03:00:00,1,0
2284,100000062390,2023-04-06 04:00:00,1,0
2285,100000062390,2023-04-06 05:00:00,1,0
2286,100000062390,2023-04-06 06:00:00,1,0
2287,100000062390,2023-04-06 07:00:00,1,0
2288,100000062390,2023-04-06 08:00:00,1,0
2289,100000062390,2023-04-06 09:00:00,1,0
2290,100000062390,2023-04-06 10:00:00,1,0
2291,100000062390,2023-04-06 11:00:00,1,0
2292,100000062390,2023-04-06 12:00:00,1,0
2293,100000062390,2023-04-06 13:00:00,1,0
2294,100000062390,2023-04-06 14:00:00,1,0
2295,100000062390,2023-04-06 15:00:00,1,0
2296,100000062390,2023-04-06 16:00:00,1,0
2297,100000062390,2023-04-06 17:00:00,1,0
2298,100000062390,2023-04-06 18:00:00,1,0
2299,100000062390,2023-04-06 19:00:00,1,0
2300,100000062390,2023-04-06 20:00:00,1,0
2301,100000062390,2023-04-06 21:00:00,1,0
2302,100000062390,2023-04-06 22:00:00,1,0
2303,100000062390,2023-04-06 23:00:00,1,0
2304,100000062390,2023-04-07 00:00:00,1,0
2305,100000062390,2023-04-07 01:00:00,1,0
2306,100000062390,2023-04-07 02:00:00,1,0
2307,100000062390,2023-04-07 03:00:00,1,0
2308,100000062390,2023-04-07 04:00:00,1,0
2309,100000062390,2023-04-07 05:00:00,1,0
2310,100000062390,2023-04-07 06:00:00,1,0
2311,100000062390,2023-04-07 07:00:00,1,0
2312,100000062390,2023-04-07 08:00:00,1,0
2313,100000062390,2023-04-07 09:00:00,1,0
2314,100000062390,2023-04-07 10:00:00,1,0
2315,100000062390,2023-04-07 11:00:00,1,0
2316,100000062390,2023-04-07 12:00:00,1,0
2317,100000062390,2023-04-07 13:00:00,1,0
2318,100000062390,2023-04-07 14:00:00,1,0
2319,100000062390,2023-04-07 15:00:00,1,0
2320,100000062390,2023-04-07 16:00:00,1,0
2321,100000062390,2023-04-07 17:00:00,1,0
2322,100000062390,2023-04-07 18:00:00,1,0
2323,100000062390,2023-04-07 19:00:00,1,0
2324,100000062390,2023-04-07 20:00:00,1,0
2325,100000062390,2023-04-07 21:00:00,1,0
2326,100000062390,2023-04-07 22:00:00,1,0
2327,100000062390,2023-04-07 23:00:00,1,0
2328,100000062390,2023-04-08 00:00:00,1,0
2329,100000062390,2023-04-08 01:00:00,1,0
2330,100000062390,2023-04-08 02:00:00,1,0
2331,100000062390,2023-04-08 03:00:00,1,0
2332,100000062390,2023-04-08 04:00:00,1,0
2333,100000062390,2023-04-08 05:00:00,1,0
2334,100000062390,2023-04-08 06:00:00,1,0
2335,100000062390,2023-04-08 07:00:00,1,0
2336,100000062390,2023-04-08 08:00:00,1,0
2337,100000062390,2023-04-08 09:00:00,1,0
2338,100000062390,2023-04-08 10:00:00,1,0
2339,100000062390,2023-04-08 11:00:00,1,0
2340,100000062390,2023-04-08 12:00:00,1,0
2341,100000062390,2023-04-08 13:00:00,1,0
2342,100000062390,2023-04-08 14:00:00,1,0
2343,100000062390,2023-04-08 15:00:00,1,0
2344,100000062390,2023-04-08 16:00:00,1,0
2345,100000062390,2023-04-08 17:00:00,1,0
2346,100000062390,2023-04-08 18:00:00,1,0
2347,100000062390,2023-04-08 19:00:00,1,0
2348,100000062390,2023-04-08 20:00:00,1,0
2349,100000062390,2023-04-08 21:00:00,1,0
2350,100000062390,2023-04-08 22:00:00,1,0
2351,100000062390,2023-04-08 23:00:00,1,0
2352,100000062390,2023-04-09 00:00:00,1,0
2353,100000062390,2023-04-09 01:00:00,1,0
2354,100000062390,2023-04-09 02:00:00,1,0
2355,100000062390,2023-04-09 03:00:00,1,0
2356,100000062390,2023-04-09 04:00:00,1,0
2357,100000062390,2023-04-09 05:00:00,1,0
2358,100000062390,2023-04-09 06:00:00,1,0
2359,100000062390,2023-04-09 07:00:00,1,0
2360,100000062390,2023-04-09 08:00:00,1,0
2361,100000062390,2023-04-09 09:00:00,1,0
2362,100000062390,2023-04-09 10:00:00,1,0
2363,100000062390,2023-04-09 11:00:00,1,0
2364,100000062390,2023-04-09 12:00:00,1,0
2365,100000062390,2023-04-09 13:00:00,1,0
2366,100000062390,2023-04-09 14:00:00,1,0
2367,100000062390,2023-04-09 15:00:00,1,0
2368,100000062390,2023-04-09 16:00:00,1,0
2369,100000062390,2023-04-09 17:00:00,1,0
2370,100000062390,2023-04-09 18:00:00,1,0
2371,100000062390,2023-04-09 19:00:00,1,0
2372,100000062390,2023-04-09 20:00:00,1,0
2373,100000062390,2023-04-09 21:00:00,1,0
2374,100000062390,2023-04-09 22:00:00,1,0
2375,100000062390,2023-04-09 23:00:00,1,0
2376,100000062390,2023-04-10 00:00:00,1,0
2377,100000062390,2023-04-10 01:00:00,1,0
2378,100000062390,2023-04-10 02:00:00,1,0
2379,100000062390,2023-04-10 03:00:00,1,0
2380,100000062390,2023-04-10 04:00:00,1,0
2381,100000062390,2023-04-10 05:00:00,1,0
2382,100000062390,2023-04-10 06:00:00,1,0
2383,100000062390,2023-04-10 07:00:00,1,0
2384,100000062390,2023-04-10 08:00:00,1,0
2385,100000062390,2023-04-10 09:00:00,1,0
2386,100000062390,2023-04-10 10:00:00,1,0
2387,100000062390,2023-04-10 11:00:00,1,0
2388,100000062390,2023-04-10 12:00:00,1,0
2389,100000062390,2023-04-10 13:00:00,1,0
2390,100000062390,2023-04-10 14:00:00,1,0
2391,100000062390,2023-04-10 15:00:00,1,0
2392,100000062390,2023-04-10 16:00:00,1,0
2393,100000062390,2023-04-10 17:00:00,1,0
2394,100000062390,2023-04-10 18:00:00,1,0
2395,100000062390,2023-04-10 19:00:00,1,0
2396,100000062390,2023-04-10 20:00:00,1,0
2397,100000062390,2023-04-10 21:00:00,1,0
2398,100000062390,2023-04-10 22:00:00,1,0
2399,100000062390,2023-04-10 23:00:00,1,0
2400,100000062390,2023-04-11 00:00:00,1,0
2401,100000062390,2023-04-11 01:00:00,1,0
2402,100000062390,2023-04-11 02:00:00,1,0
2403,100000062390,2023-04-11 03:00:00,1,0
2404,100000062390,2023-04-11 04:00:00,1,0
2405,100000062390,2023-04-11 05:00:00,1,0
2406,100000062390,2023-04-11 06:00:00,1,0
2407,100000062390,2023-04-11 07:00:00,1,0
2408,100000062390,2023-04-11 08:00:00,1,0
2409,100000062390,2023-04-11 09:00:00,1,0
2410,100000062390,2023-04-11 10:00:00,1,0
2411,100000062390,2023-04-11 11:00:00,1,0
2412,100000062390,2023-04-11 12:00:00,1,0
2413,100000062390,2023-04-11 13:00:00,1,0
2414,100000062390,2023-04-11 14:00:00,1,0
2415,100000062390,2023-04-11 15:00:00,1,0
2416,100000062390,2023-04-11 16:00:00,1,0
2417,100000062390,2023-04-11 17:00:00,1,0
2418,100000062390,2023-04-11 18:00:00,1,0
2419,100000062390,2023-04-11 19:00:00,1,0
2420,100000062390,2023-04-11 20:00:00,1,0
2421,100000062390,2023-04-11 21:00:00,1,0
2422,100000062390,2023-04-11 22:00:00,1,0
2423,100000062390,2023-04-11 23:00:00,1,0
2424,100000062390,2023-04-12 00:00:00,1,0
2425,100000062390,2023-04-12 01:00:00,1,0
2426,100000062390,2023-04-12 02:00:00,1,0
2427,100000062390,2023-04-12 03:00:00,1,0
2428,100000062390,2023-04-12 04:00:00,1,0
2429,100000062390,2023-04-12 05:00:00,1,0
2430,100000062390,2023-04-12 06:00:00,1,0
2431,100000062390,2023-04-12 07:00:00,1,0
2432,100000062390,2023-04-12 08:00:00,1,0
2433,100000062390,2023-04-12 09:00:00,1,0
2434,100000062390,2023-04-12 10:00:00,1,0
2435,100000062390,2023-04-12 11:00:00,1,0
2436,100000062390,2023-04-12 12:00:00,1,0
2437,100000062390,2023-04-12 13:00:00,1,0
2438,100000062390,2023-04-12 14:00:00,1,0
2439,100000062390,2023-04-12 15:00:00,1,0
2440,100000062390,2023-04-12 16:00:00,1,0
2441,100000062390,2023-04-12 17:00:00,1,0
2442,100000062390,2023-04-12 18:00:00,1,0
2443,100000062390,2023-04-12 19:00:00,1,0
2444,100000062390,2023-04-12 20:00:00,1,0
2445,100000062390,2023-04-12 21:00:00,1,0
2446,100000062390,2023-04-12 22:00:00,1,0
2447,100000062390,2023-04-12 23:00:00,1,0
2448,100000062390,2023-04-13 00:00:00,1,0
2449,100000062390,2023-04-13 01:00:00,1,0
2450,100000062390,2023-04-13 02:00:00,1,0
2451,100000062390,2023-04-13 03:00:00,1,0
2452,100000062390,2023-04-13 04:00:00,1,0
2453,100000062390,2023-04-13 05:00:00,1,0
2454,100000062390,2023-04-13 06:00:00,1,0
2455,100000062390,2023-04-13 07:00:00,1,0
2456,100000062390,2023-04-13 08:00:00,1,0
2457,100000062390,2023-04-13 09:00:00,1,0
2458,100000062390,2023-04-13 10:00:00,1,0
2459,100000062390,2023-04-13 11:00:00,1,0
2460,100000062390,2023-04-13 12:00:00,1,0
2461,100000062390,2023-04-13 13:00:00,1,0
2462,100000062390,2023-04-13 14:00:00,1,0
2463,100000062390,2023-04-13 15:00:00,1,0
2464,100000062390,2023-04-13 16:00:00,1,0
2465,100000062390,2023-04-13 17:00:00,1,0
2466,100000062390,2023-04-13 18:00:00,1,0
2467,100000062390,2023-04-13 19:00:00,1,0
2468,100000062390,2023-04-13 20:00:00,1,0
2469,100000062390,2023-04-13 21:00:00,1,0
2470,100000062390,2023-04-13 22:00:00,1,0
2471,100000062390,2023-04-13 23:00:00,1,0
2472,100000062390,2023-04-14 00:00:00,1,0
2473,100000062390,2023-04-14 01:00:00,1,0
2474,100000062390,2023-04-14 02:00:00,1,0
2475,100000062390,2023-04-14 03:00:00,1,0
2476,100000062390,2023-04-14 04:00:00,1,0
2477,100000062390,2023-04-14 05:00:00,1,0
2478,100000062390,2023-04-14 06:00:00,1,0
2479,100000062390,2023-04-14 07:00:00,1,0
2480,100000062390,2023-04-14 08:00:00,1,0
2481,100000062390,2023-04-14 09:00:00,1,0
2482,100000062390,2023-04-14 10:00:00,1,0
2483,100000062390,2023-04-14 11:00:00,1,0
2484,100000062390,2023-04-14 12:00:00,1,0
2485,100000062390,2023-04-14 13:00:00,1,0
2486,100000062390,2023-04-14 14:00:00,1,0
2487,100000062390,2023-04-14 15:00:00,1,0
2488,100000062390,2023-04-14 16:00:00,1,0
2489,100000062390,2023-04-14 17:00:00,1,0
2490,100000062390,2023-04-14 18:00:00,1,0
2491,100000062390,2023-04-14 19:00:00,1,0
2492,100000062390,2023-04-14 20:00:00,1,0
2493,100000062390,2023-04-14 21:00:00,1,0
2494,100000062390,2023-04-14 22:00:00,1,0
2495,100000062390,2023-04-14 23:00:00,1,0
2496,100000062390,2023-04-15 00:00:00,1,0
2497,100000062390,2023-04-15 01:00:00,1,0
2498,100000062390,2023-04-15 02:00:00,1,0
2499,100000062390,2023-04-15 03:00:00,1,0
2500,100000062390,2023-04-15 04:00:00,1,0
2501,100000062390,2023-04-15 05:00:00,1,0
2502,100000062390,2023-04-15 06:00:00,1,0
2503,100000062390,2023-04-15 07:00:00,1,0
2504,100000062390,2023-04-15 08:00:00,1,0
2505,100000062390,2023-04-15 09:00:00,1,0
2506,100000062390,2023-04-15 10:00:00,1,0
2507,100000062390,2023-04-15 11:00:00,1,0
2508,100000062390,2023-04-15 12:00:00,1,0
2509,100000062390,2023-04-15 13:00:00,1,0
2510,100000062390,2023-04-15 14:00:00,1,0
2511,100000062390,2023-04-15 15:00:00,1,0
2512,100000062390,2023-04-15 16:00:00,1,0
2513,100000062390,2023-04-15 17:00:00,1,0
2514,100000062390,2023-04-15 18:00:00,1,0
2515,100000062390,2023-04-15 19:00:00,1,0
2516,100000062390,2023-04-15 20:00:00,1,0
2517,100000062390,2023-04-15 21:00:00,1,0
2518,100000062390,2023-04-15 22:00:00,1,0
2519,100000062390,2023-04-15 23:00:00,1,0
2520,100000062390,2023-04-16 00:00:00,1,0
2521,100000062390,2023-04-16 01:00:00,1,0
2522,100000062390,2023-04-16 02:00:00,1,0
2523,100000062390,2023-04-16 03:00:00,1,0
2524,100000062390,2023-04-16 04:00:00,1,0
2525,100000062390,2023-04-16 05:00:00,1,0
2526,100000062390,2023-04-16 06:00:00,1,0
2527,100000062390,2023-04-16 07:00:00,1,0
2528,100000062390,2023-04-16 08:00:00,1,0
2529,100000062390,2023-04-16 09:00:00,1,0
2530,100000062390,2023-04-16 10:00:00,1,0
2531,100000062390,2023-04-16 11:00:00,1,0
2532,100000062390,2023-04-16 12:00:00,1,0
2533,100000062390,2023-04-16 13:00:00,1,0
2534,100000062390,2023-04-16 14:00:00,1,0
2535,100000062390,2023-04-16 15:00:00,1,0
2536,100000062390,2023-04-16 16:00:00,1,0
2537,100000062390,2023-04-16 17:00:00,1,0
2538,100000062390,2023-04-16 18:00:00,1,0
2539,100000062390,2023-04-16 19:00:00,1,0
2540,100000062390,2023-04-16 20:00:00,1,0
2541,100000062390,2023-04-16 21:00:00,1,0
2542,100000062390,2023-04-16 22:00:00,1,0
2543,100000062390,2023-04-16 23:00:00,1,0
2544,100000062390,2023-04-17 00:00:00,1,0
2545,100000062390,2023-04-17 01:00:00,1,0
2546,100000062390,2023-04-17 02:00:00,1,0
2547,100000062390,2023-04-17 03:00:00,1,0
2548,100000062390,2023-04-17 04:00:00,1,0
2549,100000062390,2023-04-17 05:00:00,1,0
2550,100000062390,2023-04-17 06:00:00,1,0
2551,100000062390,2023-04-17 07:00:00,1,0
2552,100000062390,2023-04-17 08:00:00,1,0
2553,100000062390,2023-04-17 09:00:00,1,0
2554,100000062390,2023-04-17 10:00:00,1,0
2555,100000062390,2023-04-17 11:00:00,1,0
2556,100000062390,2023-04-17 12:00:00,1,0
2557,100000062390,2023-04-17 13:00:00,1,0
2558,100000062390,2023-04-17 14:00:00,1,0
2559,100000062390,2023-04-17 15:00:00,1,0
2560,100000062390,2023-04-17 16:00:00,1,0
2561,100000062390,2023-04-17 17:00:00,1,0
2562,100000062390,2023-04-17 18:00:00,1,0
2563,100000062390,2023-04-17 19:00:00,1,0
2564,100000062390,2023-04-17 20:00:00,1,0
2565,100000062390,2023-04-17 21:00:00,1,0
2566,100000062390,2023-04-17 22:00:00,1,0
2567,100000062390,2023-04-17 23:00:00,1,0
2568,100000062390,2023-04-18 00:00:00,1,0
2569,100000062390,2023-04-18 01:00:00,1,0
2570,100000062390,2023-04-18 02:00:00,1,0
2571,100000062390,2023-04-18 03:00:00,1,0
2572,100000062390,2023-04-18 04:00:00,1,0
2573,100000062390,2023-04-18 05:00:00,1,0
2574,100000062390,2023-04-18 06:00:00,1,0
2575,100000062390,2023-04-18 07:00:00,1,0
2576,100000062390,2023-04-18 08:00:00,1,0
2577,100000062390,2023-04-18 09:00:00,1,0
2578,100000062390,2023-04-18 10:00:00,1,0
2579,100000062390,2023-04-18 11:00:00,1,0
2580,100000062390,2023-04-18 12:00:00,1,0
2581,100000062390,2023-04-18 13:00:00,1,0
2582,100000062390,2023-04-18 14:00:00,1,0
2583,100000062390,2023-04-18 15:00:00,1,0
2584,100000062390,2023-04-18 16:00:00,1,0
2585,100000062390,2023-04-18 17:00:00,1,0
2586,100000062390,2023-04-18 18:00:00,1,0
2587,100000062390,2023-04-18 19:00:00,1,0
2588,100000062390,2023-04-18 20:00:00,1,0
2589,100000062390,2023-04-18 21:00:00,1,0
2590,100000062390,2023-04-18 22:00:00,1,0
2591,100000062390,2023-04-18 23:00:00,1,0
2592,100000062390,2023-04-19 00:00:00,1,0
2593,100000062390,2023-04-19 01:00:00,1,0
2594,100000062390,2023-04-19 02:00:00,1,0
2595,100000062390,2023-04-19 03:00:00,1,0
2596,100000062390,2023-04-19 04:00:00,1,0
2597,100000062390,2023-04-19 05:00:00,1,0
2598,100000062390,2023-04-19 06:00:00,1,0
2599,100000062390,2023-04-19 07:00:00,1,0
2600,100000062390,2023-04-19 08:00:00,1,0
2601,100000062390,2023-04-19 09:00:00,1,0
2602,100000062390,2023-04-19 10:00:00,1,0
2603,100000062390,2023-04-19 11:00:00,1,0
2604,100000062390,2023-04-19 12:00:00,1,0
2605,100000062390,2023-04-19 13:00:00,1,0
2606,100000062390,2023-04-19 14:00:00,1,0
2607,100000062390,2023-04-19 15:00:00,1,0
2608,100000062390,2023-04-19 16:00:00,1,0
2609,100000062390,2023-04-19 17:00:00,1,0
2610,100000062390,2023-04-19 18:00:00,1,0
2611,100000062390,2023-04-19 19:00:00,1,0
2612,100000062390,2023-04-19 20:00:00,1,0
2613,100000062390,2023-04-19 21:00:00,1,0
2614,100000062390,2023-04-19 22:00:00,1,0
2615,100000062390,2023-04-19 23:00:00,1,0
2616,100000062390,2023-04-20 00:00:00,1,0
2617,100000062390,2023-04-20 01:00:00,1,0
2618,100000062390,2023-04-20 02:00:00,1,0
2619,100000062390,2023-04-20 03:00:00,1,0
2620,100000062390,2023-04-20 04:00:00,1,0
2621,100000062390,2023-04-20 05:00:00,1,0
2622,100000062390,2023-04-20 06:00:00,1,0
2623,100000062390,2023-04-20 07:00:00,1,0
2624,100000062390,2023-04-20 08:00:00,1,0
2625,100000062390,2023-04-20 09:00:00,1,0
2626,100000062390,2023-04-20 10:00:00,1,0
2627,100000062390,2023-04-20 11:00:00,1,0
2628,100000062390,2023-04-20 12:00:00,1,0
2629,100000062390,2023-04-20 13:00:00,1,0
2630,100000062390,2023-04-20 14:00:00,1,0
2631,100000062390,2023-04-20 15:00:00,1,0
2632,100000062390,2023-04-20 16:00:00,1,0
2633,100000062390,2023-04-20 17:00:00,1,0
2634,100000062390,2023-04-20 18:00:00,1,0
2635,100000062390,2023-04-20 19:00:00,1,0
2636,100000062390,2023-04-20 20:00:00,1,0
2637,100000062390,2023-04-20 21:00:00,1,0
2638,100000062390,2023-04-20 22:00:00,1,0
2639,100000062390,2023-04-20 23:00:00,1,0
2640,100000062390,2023-04-21 00:00:00,1,0
2641,100000062390,2023-04-21 01:00:00,1,0
2642,100000062390,2023-04-21 02:00:00,1,0
2643,100000062390,2023-04-21 03:00:00,1,0
2644,100000062390,2023-04-21 04:00:00,1,0
2645,100000062390,2023-04-21 05:00:00,1,0
2646,100000062390,2023-04-21 06:00:00,1,0
2647,100000062390,2023-04-21 07:00:00,1,0
2648,100000062390,2023-04-21 08:00:00,1,0
